path,score
examples/gyrase_aahe/corc_extracted/A1573.sdf,74.58080720901489
examples/gyrase_aahe/corc_extracted/A769.sdf,74.4586708843708
examples/gyrase_aahe/corc_extracted/A1630.sdf,74.30467510223389
examples/gyrase_aahe/corc_extracted/A1447.sdf,74.2846545279026
examples/gyrase_aahe/corc_extracted/A2190.sdf,73.53180491924286
examples/gyrase_aahe/corc_extracted/A1515.sdf,73.49214506149292
examples/gyrase_aahe/corc_extracted/A1876.sdf,73.44987177848816
examples/gyrase_aahe/corc_extracted/A1733.sdf,73.32972110807896
examples/gyrase_aahe/corc_extracted/A1517.sdf,73.17331218719482
examples/gyrase_aahe/corc_extracted/A1877.sdf,73.15511894226074
examples/gyrase_aahe/corc_extracted/A1553.sdf,72.91481602191925
examples/gyrase_aahe/corc_extracted/A1464.sdf,72.87656605243683
examples/gyrase_aahe/corc_extracted/A1747.sdf,72.5682510137558
examples/gyrase_aahe/corc_extracted/A1774.sdf,72.5405216217041
examples/gyrase_aahe/corc_extracted/A1398.sdf,72.42698645591736
examples/gyrase_aahe/corc_extracted/A621.sdf,72.38226556777954
examples/gyrase_aahe/corc_extracted/A850.sdf,71.81952314078808
examples/gyrase_aahe/corc_extracted/A1643.sdf,71.38981688022614
examples/gyrase_aahe/corc_extracted/A1547.sdf,71.26739925146103
examples/gyrase_aahe/corc_extracted/A1088.sdf,70.41271245479584
examples/gyrase_aahe/corc_extracted/A1258.sdf,69.92579054832458
examples/gyrase_aahe/corc_extracted/A1338.sdf,69.79222464561462
examples/gyrase_aahe/corc_extracted/A1750.sdf,69.67157256603241
examples/gyrase_aahe/corc_extracted/A770.sdf,69.54497170448303
examples/gyrase_aahe/corc_extracted/A1271.sdf,69.01632982492447
examples/gyrase_aahe/corc_extracted/A1165.sdf,68.85577738285065
examples/gyrase_aahe/corc_extracted/A1413.sdf,68.5613005310297
examples/gyrase_aahe/corc_extracted/A1491.sdf,68.49958342313766
examples/gyrase_aahe/corc_extracted/A2060.sdf,68.0262479186058
examples/gyrase_aahe/corc_extracted/A539.sdf,67.92676609009504
examples/gyrase_aahe/corc_extracted/A1781.sdf,67.70845866203308
examples/gyrase_aahe/corc_extracted/A1260.sdf,67.35617265105247
examples/gyrase_aahe/corc_extracted/A1990.sdf,66.98869627714157
examples/gyrase_aahe/corc_extracted/A450.sdf,66.80977860093117
examples/gyrase_aahe/corc_extracted/A1812.sdf,66.58727097511292
examples/gyrase_aahe/corc_extracted/A2153.sdf,66.46680796146393
examples/gyrase_aahe/corc_extracted/A1622.sdf,66.37055024504662
examples/gyrase_aahe/corc_extracted/A586.sdf,66.29229986667633
examples/gyrase_aahe/corc_extracted/A1696.sdf,65.94239091873169
examples/gyrase_aahe/corc_extracted/A1809.sdf,65.87552824616432
examples/gyrase_aahe/corc_extracted/A1691.sdf,65.82893311977386
examples/gyrase_aahe/corc_extracted/A716.sdf,65.67044150829315
examples/gyrase_aahe/corc_extracted/A461.sdf,65.6490249633789
examples/gyrase_aahe/corc_extracted/A1179.sdf,65.59183871746063
examples/gyrase_aahe/corc_extracted/A660.sdf,65.25882384181023
examples/gyrase_aahe/corc_extracted/A1697.sdf,65.10793602466583
examples/gyrase_aahe/corc_extracted/A1124.sdf,65.08351807296276
examples/gyrase_aahe/corc_extracted/A1351.sdf,64.55581137537956
examples/gyrase_aahe/corc_extracted/A1254.sdf,64.52684831619263
examples/gyrase_aahe/corc_extracted/A758.sdf,64.31971442699432
examples/gyrase_aahe/corc_extracted/A638.sdf,63.7935494184494
examples/gyrase_aahe/corc_extracted/A888.sdf,63.603920459747314
examples/gyrase_aahe/corc_extracted/A1372.sdf,63.27725625038147
examples/gyrase_aahe/corc_extracted/A316.sdf,63.093176916241646
examples/gyrase_aahe/corc_extracted/A247.sdf,63.04170548915863
examples/gyrase_aahe/corc_extracted/A1817.sdf,62.787862837314606
examples/gyrase_aahe/corc_extracted/A822.sdf,62.69351050257683
examples/gyrase_aahe/corc_extracted/A1886.sdf,62.36785328388214
examples/gyrase_aahe/corc_extracted/A2160.sdf,62.34913116693497
examples/gyrase_aahe/corc_extracted/A1434.sdf,61.5985791683197
examples/gyrase_aahe/corc_extracted/A408.sdf,60.9723182618618
examples/gyrase_aahe/corc_extracted/A710.sdf,60.960733756423
examples/gyrase_aahe/corc_extracted/A785.sdf,60.9186254888773
examples/gyrase_aahe/corc_extracted/A490.sdf,60.90526606142521
examples/gyrase_aahe/corc_extracted/A207.sdf,60.857752442359924
examples/gyrase_aahe/corc_extracted/A1500.sdf,60.85322970151901
examples/gyrase_aahe/corc_extracted/A536.sdf,60.84616631269455
examples/gyrase_aahe/corc_extracted/A1896.sdf,60.708616971969604
examples/gyrase_aahe/corc_extracted/A1438.sdf,60.622180342674255
examples/gyrase_aahe/corc_extracted/A999.sdf,60.60034120082855
examples/gyrase_aahe/corc_extracted/A1000.sdf,60.438191056251526
examples/gyrase_aahe/corc_extracted/A1894.sdf,59.71057704091072
examples/gyrase_aahe/corc_extracted/A974.sdf,59.445294231176376
examples/gyrase_aahe/corc_extracted/A982.sdf,59.39001926779747
examples/gyrase_aahe/corc_extracted/A1765.sdf,59.38217243552208
examples/gyrase_aahe/corc_extracted/A977.sdf,59.37983077764511
examples/gyrase_aahe/corc_extracted/A1011.sdf,59.33236467838287
examples/gyrase_aahe/corc_extracted/A947.sdf,59.322320729494095
examples/gyrase_aahe/corc_extracted/A942.sdf,59.28814136981964
examples/gyrase_aahe/corc_extracted/A1010.sdf,59.24137708544731
examples/gyrase_aahe/corc_extracted/A1856.sdf,59.24114501476288
examples/gyrase_aahe/corc_extracted/A2204.sdf,59.19994705915451
examples/gyrase_aahe/corc_extracted/A2087.sdf,59.19565963745117
examples/gyrase_aahe/corc_extracted/A1108.sdf,59.1573221385479
examples/gyrase_aahe/corc_extracted/A410.sdf,59.13720677793026
examples/gyrase_aahe/corc_extracted/A1870.sdf,59.09679102897644
examples/gyrase_aahe/corc_extracted/A1831.sdf,59.095565021038055
examples/gyrase_aahe/corc_extracted/A453.sdf,59.05973710119724
examples/gyrase_aahe/corc_extracted/A707.sdf,59.040552228689194
examples/gyrase_aahe/corc_extracted/A943.sdf,58.99029257893562
examples/gyrase_aahe/corc_extracted/A2094.sdf,58.95894494652748
examples/gyrase_aahe/corc_extracted/A1028.sdf,58.93591804802418
examples/gyrase_aahe/corc_extracted/A2093.sdf,58.927573189139366
examples/gyrase_aahe/corc_extracted/A1473.sdf,58.908552184700966
examples/gyrase_aahe/corc_extracted/A1424.sdf,58.863008975982666
examples/gyrase_aahe/corc_extracted/A1612.sdf,58.84881356358528
examples/gyrase_aahe/corc_extracted/A968.sdf,58.801718190312386
examples/gyrase_aahe/corc_extracted/A677.sdf,58.79773956537247
examples/gyrase_aahe/corc_extracted/A940.sdf,58.73676912486553
examples/gyrase_aahe/corc_extracted/A1414.sdf,58.64176295697689
examples/gyrase_aahe/corc_extracted/A1164.sdf,58.42030870914459
examples/gyrase_aahe/corc_extracted/A698.sdf,58.31050634384155
examples/gyrase_aahe/corc_extracted/A2017.sdf,58.23359560966492
examples/gyrase_aahe/corc_extracted/A1250.sdf,58.091198444366455
examples/gyrase_aahe/corc_extracted/A1682.sdf,58.053814738988876
examples/gyrase_aahe/corc_extracted/A1757.sdf,58.014174565672874
examples/gyrase_aahe/corc_extracted/A593.sdf,57.49727837741375
examples/gyrase_aahe/corc_extracted/A884.sdf,57.40517184138298
examples/gyrase_aahe/corc_extracted/A633.sdf,57.345043644309044
examples/gyrase_aahe/corc_extracted/A317.sdf,57.33447229862213
examples/gyrase_aahe/corc_extracted/A546.sdf,57.32927465438843
examples/gyrase_aahe/corc_extracted/A1015.sdf,57.13983017206192
examples/gyrase_aahe/corc_extracted/A1441.sdf,56.85668447613716
examples/gyrase_aahe/corc_extracted/A824.sdf,56.65251398086548
examples/gyrase_aahe/corc_extracted/A821.sdf,56.32778215408325
examples/gyrase_aahe/corc_extracted/A1754.sdf,56.32643522322178
